LTS0219220,SCc1ccccc1,CHEMBL1224558,Fc1ccc(CS)cc1
CNP0459146,COc1cc(CC(C)N)c(OC)cc1C,CHEMBL6620,COc1cc(C(F)(F)F)c(OC)cc1CC(C)N
CNP0048718,CC(=O)N1N=C(c2ccccc2)CC1c1ccccc1,CHEMBL195436,CC(=O)N1N=C(c2ccccc2F)CC1c1ccccc1
CNP0079563.2,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,CHEMBL537885,Cl.Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1
LTS0181180,NCCc1c[nH]c2ccccc12,CHEMBL1288716,NCCc1c[nH]c2ccc(Cl)cc12
LTS0181180,NCCc1c[nH]c2ccccc12,CHEMBL275628,NCCc1c[nH]c2ccc(F)cc12
CNP0188271,CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,CHEMBL177809,CCCCCCCCC(=O)NCc1cc(OC)c(O)cc1I
LTS0046466,O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12,CHEMBL4099439,O=c1cc(-c2ccccc2Br)oc2c1ccc1ccccc12
LTS0092642,Oc1ccccc1,CHEMBL261219,Oc1cc(F)ccc1F
CNP0086238,c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,CHEMBL330764,Clc1cc(CN2CCCNCCNCCCNCC2)c(Cl)cc1CN1CCCNCCNCCCNCC1
CNP0048718,CC(=O)N1N=C(c2ccccc2)CC1c1ccccc1,CHEMBL1172419,CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccccc1
LTS0083657,C[C@H]1CCC/C=C/C(=O)c2c(O)cc(O)cc2CC(=O)O1,CHEMBL4078658,C[C@H]1CCC/C=C/C(=O)c2c(O)c(Cl)c(O)c(Cl)c2CC(=O)O1
LTS0030475,O=C(/C=C/c1ccccc1)c1ccc(O)cc1O,CHEMBL1935203,O=C(/C=C/c1ccccc1Cl)c1ccc(O)cc1O
CNP0379287.13,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,CHEMBL333031,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2cccc(Cl)c2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C
LTS0228132,CC(N)Cc1ccccc1,CHEMBL61355,CC(N)Cc1ccc(Br)cc1
LTS0215291,Cc1cc(O)c2c(c1)Cc1cc(O)cc(O)c1C2=O,CHEMBL2165254,Cc1cc(O)c2c(c1)Cc1cc(O)c(Cl)c(O)c1C2=O
LTS0038419,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,CHEMBL4467191,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2.Cl
CNP0373492,Cc1c(CC(=O)O)c(=O)oc2cc3occ(-c4ccccc4)c3cc12,CHEMBL4160467,Cc1c(CC(=O)O)c(=O)oc2cc3occ(-c4ccc(Cl)cc4)c3cc12
LTS0018425,Oc1ccc(Cc2ccc(O)c(O)c2)cc1O,CHEMBL253690,Oc1cc(Cc2cc(O)c(O)c(Br)c2Br)c(Br)c(Br)c1O
CNP0114214.4,OC[C@H]1O[C@@H](n2cnc3c(NCc4ccccc4)ncnc32)[C@H](O)[C@@H]1O,CHEMBL307199,OC[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O
CNP0029119,Cc1ccc2cccc(O)c2n1,CHEMBL3112927,Cc1ccc2c(Cl)cc(I)c(O)c2n1
CNP0436374,O=C1NCCc2ccccc21,CHEMBL4470303,O=C1NCCc2c(Br)cccc21
LTS0042399,CC(C)=CCc1cc(/C=C/C(=O)O)ccc1OC(=O)CCc1ccccc1,CHEMBL4590593,CC(C)=CCc1cc(/C=C/C(=O)O)ccc1OC(=O)CCc1cccc(F)c1
CNP0114214.4,OC[C@H]1O[C@@H](n2cnc3c(NCc4ccccc4)ncnc32)[C@H](O)[C@@H]1O,CHEMBL225731,OC[C@H]1O[C@@H](n2cnc3c(NCc4ccc(Cl)cc4)ncnc32)[C@H](O)[C@@H]1O
CNP0114214.4,OC[C@H]1O[C@@H](n2cnc3c(NCc4ccccc4)ncnc32)[C@H](O)[C@@H]1O,CHEMBL447541,OC[C@H]1O[C@@H](n2cnc3c(NCc4ccccc4F)ncnc32)[C@H](O)[C@@H]1O
CNP0039801,CCOC(=O)c1c(-c2ccccc2)oc2ccc(O)cc12,CHEMBL4282119,CCOC(=O)c1c(-c2cccc(Br)c2)oc2ccc(O)cc12
LTS0024375,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,CHEMBL513000,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21.Cl
LTS0058526,CNC(=N)NCCC[C@H](N)C(=O)O,CHEMBL3217190,CNC(=N)NCCC[C@H](N)C(=O)O.Cl.Cl
LTS0013446,Nc1ccc(S(N)(=O)=O)cc1,CHEMBL306195,Nc1c(Br)cc(S(N)(=O)=O)cc1Br
CNP0407881,Cc1cc(=O)oc2cc(OCc3ccccc3)ccc12,CHEMBL3094023,O=c1cc(C(F)(F)F)c2ccc(OCc3cccc(Cl)c3)cc2o1
LTS0228132,CC(N)Cc1ccccc1,CHEMBL3298872,CC(N)Cc1cccc(Cl)c1.Cl
CNP0337792,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,CHEMBL1200396,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C.Cl
CNP0438721,c1ccc2[nH]ncc2c1,CHEMBL596385,Clc1n[nH]c2ccccc12
CNP0293066.6,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C,CHEMBL510311,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C(F)F)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4cccc(F)c4)[C@@H]12)C3(C)C
LTS0169380,NC[C@H](O)c1ccc(O)c(O)c1,CHEMBL295072,NC[C@H](O)c1ccc(O)c(O)c1F
LTS0083403,O=c1cc(-c2ccccc2)oc2ccccc12,CHEMBL16783,O=c1cc(-c2ccc(Cl)cc2)oc2ccccc12
LTS0017052,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,CHEMBL3329835,O=c1cc(-c2ccc(O)c(O)c2)oc2c(Cl)c(O)cc(O)c12
LTS0200644,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,CHEMBL1821732,O=c1cc(-c2ccc(F)c(F)c2)oc2cc(O)cc(O)c12
CNP0342259,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,CHEMBL1204146,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1.Cl
CNP0349372,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CHEMBL383010,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)c(Br)c2)cc1Nc1nccc(-c2cccnc2)n1
CNP0349372,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CHEMBL382605,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)c(Cl)c2)cc1Nc1nccc(-c2cccnc2)n1
CNP0364064.2,Cc1nn(C(=O)/C=C/c2ccccc2)c2c1[C@H]1[C@@H](C2)C1(C)C,CHEMBL591102,Cc1nn(C(=O)/C=C/c2ccccc2Cl)c2c1[C@H]1[C@@H](C2)C1(C)C
LTS0217945,COc1ccc2[nH]cc(CCN(C)C)c2c1,CHEMBL142862,COc1ccc2[nH]cc(CCN(C)C)c2c1F
CNP0447805,CCCn1cnc2c1c(=O)n(C)c(=O)n2C,CHEMBL67323,Cn1c(=O)c2c(ncn2CCCCl)n(C)c1=O
CNP0085148,O=C(Nc1ccccc1)NC1CCCCC1,CHEMBL1818391,O=C(Nc1ccc(F)c(F)c1F)NC1CCCCC1
CNP0201641,O=C(O)C1=CCCN(CCON=C(c2ccccc2)c2ccccc2)C1,CHEMBL545050,Cl.O=C(O)C1=CCCN(CCON=C(c2ccccc2)c2ccccc2)C1
CNP0379287.13,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,CHEMBL339937,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2cc(F)cc(F)c2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C
LTS0113417,Oc1ccc(CC2NCCc3cc(O)c(O)cc32)cc1,CHEMBL121964,Oc1cc2c(cc1O)C(Cc1cc(I)c(O)c(I)c1)NCC2
CNP0133968,Cc1ccc(C(C)C)c(OC(=O)Nc2ccccc2)c1,CHEMBL3905613,Cc1ccc(C(C)C)c(OC(=O)Nc2ccc(Cl)c(Cl)c2)c1
CNP0339645,CN(C)CCOC(c1ccccc1)c1ccccc1,CHEMBL1201245,CN(C)CCOC(c1ccccc1)c1ccc(Br)cc1
CNP0349336,C=CCN1CCc2cc(O)c(O)cc2C(c2ccccc2)C1,CHEMBL544114,Br.C=CCN1CCc2c(cc(O)c(O)c2Br)C(c2ccccc2)C1
CNP0188271,CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,CHEMBL190554,CCCCCCCCC(=O)NCc1cc(OC)c(O)cc1Br
CNP0026817,Cn1ccc2cc(NC(=O)Nc3cccnc3)ccc21,CHEMBL536255,Cl.Cn1ccc2cc(NC(=O)Nc3cccnc3)ccc21
CNP0392578,C1=C(c2c[nH]c3ccccc23)CCNC1,CHEMBL2011570,C1=C(c2c[nH]c3ccccc23)CCNC1.Cl
LTS0183748,CC1(C)CCC2=C(O1)c1ccccc1C(=O)C2=O,CHEMBL4448405,CC1(C)OC2=C(CC1I)C(=O)C(=O)c1ccccc12
CNP0340014,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,CHEMBL2011749,N=C(N)c1cc(Br)c(OCCCCCOc2c(Br)cc(C(=N)N)cc2Br)c(Br)c1
LTS0040484,O=C(/C=C/c1ccccc1)c1ccccc1O,CHEMBL1765518,O=C(/C=C/c1ccccc1)c1cc(Cl)cc(Br)c1O
LTS0179404,O=c1c2ccccc2nc2n1CCc1c-2[nH]c2ccccc12,CHEMBL85960,O=c1c2cc(Br)ccc2nc2n1CCc1c-2[nH]c2ccccc12
LTS0040484,O=C(/C=C/c1ccccc1)c1ccccc1O,CHEMBL2262117,O=C(/C=C/c1cccc(Cl)c1)c1cc(Cl)ccc1O
LTS0188793,O=Cc1ccccc1O,CHEMBL207194,O=Cc1cc(Br)ccc1O
CNP0056234,Cc1ccc(C(=O)C(=O)c2ccc(C)cc2)cc1,CHEMBL242932,O=C(C(=O)c1ccc(C(F)(F)F)cc1)c1ccc(C(F)(F)F)cc1
LTS0178554,Oc1ccccc1O,CHEMBL4786405,Oc1cccc(Br)c1O
CNP0464680,N=C(NCc1ccccc1)c1ccccc1,CHEMBL162081,N=C(NCc1cccc(Cl)c1)c1cccc(Cl)c1
LTS0237316,O=C(O)c1cc2ccccc2[nH]1,CHEMBL301556,O=C(O)c1cc2c(Cl)cc(Cl)cc2[nH]1
CNP0071078,O=c1[nH]sc2ccccc12,CHEMBL1532997,O=c1[nH]sc2cc(F)ccc12
LTS0063398,OB(O)c1ccccc1,CHEMBL20726,OB(O)c1ccc(Cl)cc1Cl
LTS0100319,NCCc1ccccc1,CHEMBL452901,NCCc1c(F)cccc1Cl
CNP0079900,Cc1ccc(CCN)cc1,CHEMBL478405,NCCc1ccc(C(F)(F)F)cc1
CNP0281271,c1cc(OCCCN2CCCCC2)ccc1CN1CCCCC1,CHEMBL201861,Brc1cc(CN2CCCCC2)cc(Br)c1OCCCN1CCCCC1
CNP0379287.13,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,CHEMBL333526,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2cc(F)c(F)c(F)c2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C
LTS0035754,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)C[C@H]1O,CHEMBL72928,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](F)[C@H]1O
LTS0261727,CNCCC=C1c2ccccc2CCc2ccccc21,CHEMBL1201156,CNCCC=C1c2ccccc2CCc2ccccc21.Cl
CNP0301425.5,CCN1C[C@]2(COC(=O)c3ccccc3N3C(=O)C[C@H](C)C3=O)CC[C@H](OC)[C@]34[C@H]1[C@@](O)([C@@H](OC)[C@H]23)[C@@]1(O)C[C@H](OC)[C@H]2C[C@@H]4[C@@H]1[C@H]2OC,CHEMBL2113668,CCN1C[C@]2(COC(=O)c3cc([125I])ccc3N3C(=O)C[C@H](C)C3=O)CC[C@H](OC)[C@]34[C@H]1[C@@](O)([C@@H](OC)[C@H]23)[C@@]1(O)C[C@H](OC)[C@H]2C[C@@H]4[C@@H]1[C@H]2OC
CNP0215656.4,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,CHEMBL1951579,COc1c(I)c2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2
CNP0110036,CCCc1ccc(O)c(-c2cc(CCC)ccc2O)c1,CHEMBL1958306,CCCc1cc(I)c(O)c(-c2cc(CCC)cc(I)c2O)c1
LTS0044916,O=C1Nc2ccccc2C1=O,CHEMBL385799,O=C1Nc2ccc(Cl)c(Cl)c2C1=O
LTS0044916,O=C1Nc2ccccc2C1=O,CHEMBL222292,O=C1Nc2c(ccc(Cl)c2Cl)C1=O
CNP0349824,O=C(O)c1cc(-c2ccccc2)nc2ccccc12,CHEMBL153347,O=C(O)c1cc(-c2ccc(Br)cc2)nc2ccc(Br)cc12
LTS0105156,COc1ccc2c(=O)cc(-c3ccccc3)oc2c1,CHEMBL16899,COc1ccc2c(=O)cc(-c3ccc(Cl)cc3)oc2c1
LTS0190915,O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,CHEMBL569406,O=c1oc2ccc(F)cc2c(O)c1Cc1c(O)c2cc(F)ccc2oc1=O
CNP0251634,O=C1C2=C(NC(=S)NC2c2ccccc2)c2ccccc21,CHEMBL1939981,O=C1C2=C(NC(=S)NC2c2ccccc2F)c2ccccc21
CNP0157136,CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,CHEMBL537445,Br.CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1
LTS0135458,C[C@H](N)Cc1ccccc1,CHEMBL1788287,C[C@H](N)Cc1ccc(I)cc1
CNP0304722,CN1CC=C(c2c[nH]c3ccccc23)CC1,CHEMBL283185,CN1CC=C(c2c[nH]c3ccc(Cl)cc23)CC1
LTS0160855,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,CHEMBL1230795,Nc1ncnc2c1nc(Br)n2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O
CNP0255382,CCCOC(=O)c1c(-c2ccccc2)nc(CC)c(C(=O)SCC)c1CCC,CHEMBL164200,CCCc1c(C(=O)SCC)c(CC)nc(-c2ccccc2)c1C(=O)OCC(F)(F)C(F)(F)F
CNP0123647,O=Cc1coc2ccccc2c1=O,CHEMBL83293,O=Cc1coc2c(Br)cc(Br)cc2c1=O
CNP0379287.13,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,CHEMBL341501,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccc(Cl)cc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C
CNP0443519.1,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1,CHEMBL50159,COC(=O)[C@H](c1ccc(Cl)cc1)[C@H]1CCCCN1.Cl
LTS0018425,Oc1ccc(Cc2ccc(O)c(O)c2)cc1O,CHEMBL374829,Oc1c(O)c(Br)c(Cc2c(Br)c(O)c(O)c(Br)c2Br)c(Br)c1Br
CNP0063831.2,CCOC(=O)c1cncn1[C@H](C)c1ccccc1,CHEMBL261039,CCOC(=O)c1cncn1[C@H](C)c1ccc(I)cc1
CNP0063831.2,CCOC(=O)c1cncn1[C@H](C)c1ccccc1,CHEMBL261379,C[C@H](c1ccccc1)n1cncc1C(=O)OCCF
LTS0253130,COc1ccc2[nH]c3c(c2c1)CCn1c-3nc2ccccc2c1=O,CHEMBL516036,COc1ccc2[nH]c3c(c2c1)CCn1c-3nc2cccc(Cl)c2c1=O
LTS0253130,COc1ccc2[nH]c3c(c2c1)CCn1c-3nc2ccccc2c1=O,CHEMBL473363,COc1ccc2[nH]c3c(c2c1)CCn1c-3nc2ccc(Br)cc2c1=O
CNP0335765.1,CC(C)Cc1ccc([C@H](C)C(=O)O)cc1,CHEMBL1945285,CC(C)Cc1ccc([C@H](CF)C(=O)O)cc1
LTS0197377,c1ccc2c3c([nH]c2c1)CNCC3,CHEMBL6857,Brc1cccc2c3c([nH]c12)CNCC3
CNP0027448,O=C(C(=O)c1ccccc1)c1ccccc1,CHEMBL242722,O=C(C(=O)c1c(F)ccc(F)c1F)c1cc(F)cc(F)c1F
CNP0027448,O=C(C(=O)c1ccccc1)c1ccccc1,CHEMBL242287,O=C(C(=O)c1ccc(F)cc1F)c1ccc(F)cc1F
CNP0451122,CCCCCn1cc(C(=O)c2cccc3ccccc23)c2ccccc21,CHEMBL2206842,CCCCCn1cc(C(=O)c2cccc3cccc(Cl)c23)c2ccccc21
LTS0030238,COc1ccc(C=O)c(O)c1,CHEMBL229250,COc1c(Br)cc(C=O)c(O)c1Br
CNP0335950.1,CCCN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,CHEMBL322574,CCCN1CCc2cc(Br)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3
LTS0206023,COc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,CHEMBL401567,COc1cc2c(cc1OC)-c1c(OC)c(OC)c(I)c3c1[C@H](C2)N(C)CC3
CNP0379287.13,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,CHEMBL339660,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2cc(F)c(F)cc2F)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C
CNP0379287.13,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,CHEMBL122857,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccc(Cl)c(Cl)c2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C
LTS0139944,O=c1cccc2n1C[C@@H]1CNC[C@H]2C1,CHEMBL365956,O=c1c(Br)ccc2n1C[C@@H]1CNC[C@H]2C1
CNP0336224.2,CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,CHEMBL61263,C[C@]1(CCl)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O
CNP0027448,O=C(C(=O)c1ccccc1)c1ccccc1,CHEMBL193228,O=C(C(=O)c1ccc(Br)cc1)c1ccc(Br)cc1
CNP0162004,O=C(O)c1c(O)c(-c2ccccc2)nc2ccccc12,CHEMBL384543,O=C(O)c1c(O)c(-c2ccc(Cl)cc2)nc2c(Cl)cccc12
LTS0229941,CC1=CC(=O)c2ccccc2C1=O,CHEMBL360295,CC1=C(Cl)C(=O)c2ccccc2C1=O
CNP0444378,O=C(O)c1ccccc1C(=O)c1ccccc1,CHEMBL198745,O=C(O)c1ccccc1C(=O)c1ccc(Br)cc1
LTS0172817,COc1cc(O)cc(O)c1C(=O)/C=C/c1ccccc1,CHEMBL589611,COc1cc(O)cc(O)c1C(=O)/C=C/c1ccccc1F
LTS0265017,Nc1ncnc2c1ccn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CHEMBL98933,Nc1ncnc2c1c(Cl)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
LTS0083403,O=c1cc(-c2ccccc2)oc2ccccc12,CHEMBL52825,O=c1cc(-c2ccccc2)oc2ccc(Br)cc12
LTS0238805,O=C1CC(c2ccccc2)Oc2ccccc21,CHEMBL60720,O=C1CC(c2ccc(F)cc2)Oc2ccccc21
CNP0299776,CC(=O)Nc1ccccc1,CHEMBL1240665,O=C(Nc1ccccc1Br)C(Cl)Cl
CNP0443519.1,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1,CHEMBL1187951,COC(=O)[C@H](c1ccccc1Cl)[C@H]1CCCCN1
CNP0443519.1,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1,CHEMBL1253271,COC(=O)[C@H](c1cccc(Cl)c1)[C@H]1CCCCN1
CNP0443519.1,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1,CHEMBL1179011,COC(=O)[C@H](c1ccc(Cl)c(Cl)c1)[C@H]1CCCCN1
LTS0111553,COc1cc2c(cc1O)-c1cc3ccc(OC)c(OC)c3c[n+]1CC2,CHEMBL491511,COc1cc2c(cc1O)-c1cc3ccc(OC)c(OC)c3c[n+]1CC2.[Cl-]
CNP0089686,Cn1ccc2cc3c(cc21)CCN3C(=O)Nc1cccnc1,CHEMBL1256921,Cl.Cn1ccc2cc3c(cc21)CCN3C(=O)Nc1cccnc1
LTS0002176,COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21,CHEMBL537669,COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21.Cl
CNP0054938,CC(c1cc2ccccc2s1)N(O)C(N)=O,CHEMBL57963,CC(c1sc2ccccc2c1Cl)N(O)C(N)=O
LTS0219220,SCc1ccccc1,CHEMBL1224561,SCc1ccc(Cl)cc1Cl
CNP0464680,N=C(NCc1ccccc1)c1ccccc1,CHEMBL161871,N=C(NCc1cccc(Cl)c1)c1ccc(Cl)cc1
CNP0048718,CC(=O)N1N=C(c2ccccc2)CC1c1ccccc1,CHEMBL1684636,CC(=O)N1N=C(c2ccccc2)CC1c1cccc(Cl)c1Cl
CNP0408391,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,CHEMBL539845,CCOC(=O)C1(c2ccc(F)cc2)CCN(C)CC1.Cl
LTS0116548,O=C(O)c1ccccc1O,CHEMBL2228307,O=C(O)c1ccc(Cl)cc1O
CNP0475555,CCCC(C(=O)c1ccccc1)N1CCCC1,CHEMBL203640,CCCC(C(=O)c1ccc(F)cc1)N1CCCC1
LTS0029901,NCCc1ccc(O)c(O)c1,CHEMBL41818,NCCc1cc(O)c(O)cc1F
LTS0013446,Nc1ccc(S(N)(=O)=O)cc1,CHEMBL67755,Nc1c(I)cc(S(N)(=O)=O)cc1I
CNP0246278,Nc1ccc2ccccc2n1,CHEMBL189197,Nc1ccc2cc(Br)ccc2n1
CNP0370795.1,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,CHEMBL186684,CC(C)C[C@H](NC(=O)Cc1ccc(C(=O)O)c(OCCF)c1)c1ccccc1N1CCCCC1
CNP0262546,Oc1ccc(C(O)c2nccc3c2[nH]c2ccccc23)cc1,CHEMBL2048344,Oc1c(Br)cc(C(O)c2nccc3c2[nH]c2ccc(Br)cc23)cc1Br
CNP0136520,Oc1cc2c(cc1O)C(c1ccccc1)CNCC2,CHEMBL541559,Br.Oc1cc2c(c(Br)c1O)CCNCC2c1ccccc1
CNP0036440,CC(C)c1cccc(C(C)C)c1O,CHEMBL292402,CC(C)c1cc(Cl)cc(C(C)C)c1O
CNP0133968,Cc1ccc(C(C)C)c(OC(=O)Nc2ccccc2)c1,CHEMBL3938764,Cc1ccc(C(C)C)c(OC(=O)Nc2ccc(F)cc2)c1
LTS0256677,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,CHEMBL142945,Oc1ccc(/C=C/c2cc(O)c(I)c(O)c2)cc1
CNP0071017,Cc1cn(Cc2ccccc2)c(=O)[nH]c1=O,CHEMBL365098,Cc1cn(Cc2ccc(F)c(F)c2)c(=O)[nH]c1=O
TCMIP-I-38210,Cn1c(=O)c2[nH]cnc2n(C)c1=O,CHEMBL88611,Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O
LTS0229941,CC1=CC(=O)c2ccccc2C1=O,CHEMBL181549,CC1=C(Br)C(=O)c2ccccc2C1=O
